   <Script started on Sat Jul 18 21:02:40 2015
Trying 192.168.1.78...
Connected to 192.168.1.78.
Escape character is '^]'.
ý^M
..//llss^M

001	20150712_125821.pfl	000	[000 001]
002	20150712_154748.pfl	009	[002 509]
003	20150712_194236.pfl	036	[510 260]
004	20150713_185022.pfl	046	[261 663]
005	20150714_131818.pfl	046	[664 146]
root > ..//momorree  55^M

20150714_131818.pfl Flash Memory Pages  5664 : 6146
14-07-2015 13:18:18  Starting Data Acquisition Systems ...
14-07-2015 13:18:18  Probe Configuration... |70|72|76|80|84|134|137|141|145|149|198|202|206|210|214|2|
14-07-2015 13:18:18  Thermistor Controller Serial 0x97F4
14-07-2015 13:18:18  Temperature Control Active 1 ...
14-07-2015 13:18:18  Heater Intervals ON 5  OFF 0 
14-07-2015 13:18:18  Sensor Temperature 23.8 C
14-07-2015 13:18:18  Battery Voltage 12.2V
<|14-07-2015|14:05:32|97F4|00909|25.3| 4.29| 3.02| 2.55| 2.15| 1.81| 6.25| 5.81| 5.12| 4.59| 3.88| 9.07| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|3|-1.0|>
<|14-07-2015|14:05:35|97F4|00910|25.3| 4.30| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.07| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:05:38|97F4|00911|25.3| 4.30| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.07| 8.15| 5.98| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:05:41|97F4|00912|25.3| 4.30| 3.03| 2.56| 2.16| 1.82| 6.27| 5.81| 5.12| 4.60| 3.88| 9.08| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:05:45|97F4|00913|25.3| 4.29| 3.01| 2.55| 2.16| 1.82| 6.27| 5.81| 5.12| 4.59| 3.88| 9.07| 8.16| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.1|1|-1.0|>
<|14-07-2015|14:05:48|97F4|00914|25.3| 4.29| 3.02| 2.56| 2.16| 1.81| 6.26| 5.81| 5.12| 4.59| 3.88| 9.07| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:05:51|97F4|00915|25.4| 4.30| 3.03| 2.56| 2.16| 1.82| 6.25| 5.81| 5.11| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:05:54|97F4|00916|25.4| 4.30| 3.03| 2.56| 2.16| 1.82| 6.27| 5.81| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:05:57|97F4|00917|25.4| 4.30| 3.03| 2.56| 2.16| 1.82| 6.27| 5.81| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:06:00|97F4|00918|25.4| 4.30| 3.02| 2.56| 2.16| 1.81| 6.26| 5.81| 5.12| 4.60| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|0|-1.0|>
<|14-07-2015|14:06:03|97F4|00919|25.4| 4.30| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:06:06|97F4|00920|25.4| 4.30| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:06:10|97F4|00921|25.3| 4.30| 3.03| 2.56| 2.17| 1.83| 6.27| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.87| 0.00| 2.40| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:06:13|97F4|00922|25.3| 4.28| 3.02| 2.55| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.1|4|-1.0|>
<|14-07-2015|14:06:16|97F4|00923|25.3| 4.28| 3.02| 2.56| 2.16| 1.81| 6.25| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|00|01|12.2|0|-1.0|>
<|14-07-2015|14:06:19|97F4|00924|25.3| 4.29| 3.03| 2.56| 2.16| 1.82| 6.26| 5.82| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:06:22|97F4|00925|25.3| 4.29| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.98| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:06:25|97F4|00926|25.4| 4.28| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:06:28|97F4|00927|25.4| 4.28| 3.03| 2.56| 2.16| 1.82| 6.26| 5.82| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:06:31|97F4|00928|25.4| 4.28| 3.03| 2.56| 2.16| 1.82| 6.26| 5.80| 5.11| 4.59| 3.87| 9.05| 8.15| 5.99| 0.00|-0.86| 0.00| 2.39| 4.84| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:06:34|97F4|00929|25.4| 4.27| 3.03| 2.56| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:06:38|97F4|00930|25.4| 4.27| 3.03| 2.56| 2.17| 1.83| 6.27| 5.82| 5.12| 4.60| 3.88| 9.06| 8.17| 5.99| 0.00|-0.87| 0.00| 2.40| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:06:41|97F4|00931|25.4| 4.25| 3.01| 2.55| 2.16| 1.82| 6.26| 5.81| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.1|1|-1.0|>
<|14-07-2015|14:06:44|97F4|00932|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:06:47|97F4|00933|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.25| 5.81| 5.11| 4.59| 3.87| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:06:50|97F4|00934|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.0|4|-1.0|>
<|14-07-2015|14:06:53|97F4|00935|25.4| 4.25| 3.02| 2.56| 2.16| 1.82| 6.26| 5.82| 5.12| 4.59| 3.88| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|00|01|12.2|0|-1.0|>
<|14-07-2015|14:06:56|97F4|00936|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.26| 5.82| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:06:59|97F4|00937|25.5| 4.25| 3.03| 2.56| 2.16| 1.82| 6.25| 5.81| 5.11| 4.59| 3.87| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.84| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:07:02|97F4|00938|25.5| 4.25| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:07:06|97F4|00939|25.5| 4.23| 3.01| 2.55| 2.16| 1.82| 6.25| 5.81| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.87| 0.00| 2.38| 4.85| 2.46|04|01|12.1|3|-1.0|>
<|14-07-2015|14:07:09|97F4|00940|25.5| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.81| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|4|-1.0|>
<|14-07-2015|14:07:12|97F4|00941|25.5| 4.24| 3.03| 2.56| 2.16| 1.82| 6.25| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:07:15|97F4|00942|25.5| 4.24| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.11| 4.59| 3.87| 9.06| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:07:18|97F4|00943|25.5| 4.24| 3.03| 2.56| 2.16| 1.82| 6.25| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|1|-1.0|>
<|14-07-2015|14:07:21|97F4|00944|25.5| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:07:24|97F4|00945|25.5| 4.24| 3.02| 2.55| 2.15| 1.81| 6.24| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.1|3|-1.0|>
<|14-07-2015|14:07:27|97F4|00946|25.5| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|4|-1.0|>
<|14-07-2015|14:07:30|97F4|00947|25.5| 4.24| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.46|00|01|12.2|0|-1.0|>
<|14-07-2015|14:07:34|97F4|00948|25.5| 4.23| 3.02| 2.55| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|0|-1.0|>
<|14-07-2015|14:07:37|97F4|00949|25.4| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|1|-1.0|>
<|14-07-2015|14:07:40|97F4|00950|25.4| 4.24| 3.02| 2.55| 2.15| 1.81| 6.24| 5.81| 5.11| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:07:43|97F4|00951|25.4| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|3|-1.0|>
<|14-07-2015|14:07:46|97F4|00952|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.46|04|01|12.1|4|-1.0|>
<|14-07-2015|14:07:49|97F4|00953|25.4| 4.24| 3.02| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|00|01|12.2|0|-1.0|>
<|14-07-2015|14:07:52|97F4|00954|25.4| 4.25| 3.03| 2.56| 2.15| 1.81| 6.24| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|0|-1.0|>
<|14-07-2015|14:07:55|97F4|00955|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:07:58|97F4|00956|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:08:02|97F4|00957|25.5| 4.24| 3.01| 2.55| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.38| 4.85| 2.46|04|01|12.0|3|-1.0|>
<|14-07-2015|14:08:05|97F4|00958|25.5| 4.25| 3.03| 2.56| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.0|4|-1.0|>
<|14-07-2015|14:08:08|97F4|00959|25.4| 4.22| 3.03| 2.56| 2.15| 1.81| 6.24| 5.81| 5.11| 4.59| 3.87| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|00|01|12.2|0|-1.0|>
<|14-07-2015|14:08:11|97F4|00960|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.25| 5.82| 5.12| 4.59| 3.88| 9.07| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:08:14|97F4|00961|25.4| 4.25| 3.03| 2.56| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.88| 9.07| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:08:17|97F4|00962|25.4| 4.21| 3.02| 2.56| 2.15| 1.82| 6.25| 5.81| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|2|-1.0|>
<|14-07-2015|14:08:20|97F4|00963|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.06| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:08:23|97F4|00964|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.87| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:08:26|97F4|00965|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.80| 5.10| 4.58| 3.87| 9.05| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.84| 2.44|00|01|12.2|0|-1.0|>
<|14-07-2015|14:08:30|97F4|00966|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.06| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:08:33|97F4|00967|25.4| 4.29| 3.02| 2.55| 2.16| 1.81| 6.24| 5.81| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.1|1|-1.0|>
<|14-07-2015|14:08:36|97F4|00968|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:08:39|97F4|00969|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.04| 8.16| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:08:42|97F4|00970|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:08:45|97F4|00971|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:08:48|97F4|00972|25.4| 4.26| 3.03| 2.56| 2.16| 1.81| 6.23| 5.81| 5.12| 4.59| 3.88| 9.05| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:08:51|97F4|00973|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.04| 8.16| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:08:54|97F4|00974|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.23| 5.80| 5.10| 4.58| 3.87| 9.04| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.84| 2.44|04|01|12.1|2|-1.0|>
<|14-07-2015|14:08:58|97F4|00975|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:09:01|97F4|00976|25.4| 4.26| 3.02| 2.55| 2.16| 1.81| 6.24| 5.81| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.46|04|01|12.0|4|-1.0|>
<|14-07-2015|14:09:04|97F4|00977|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.05| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:09:07|97F4|00978|25.4| 4.27| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.60| 3.88| 9.04| 8.16| 5.99| 0.00|-0.87| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:09:10|97F4|00979|25.5| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.81| 5.12| 4.59| 3.88| 9.04| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:09:13|97F4|00980|25.4| 4.26| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.04| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:09:16|97F4|00981|25.4| 4.27| 3.03| 2.56| 2.16| 1.81| 6.22| 5.81| 5.11| 4.59| 3.87| 9.04| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:09:19|97F4|00982|25.4| 4.27| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.04| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.0|4|-1.0|>
<|14-07-2015|14:09:22|97F4|00983|25.4| 4.27| 3.03| 2.56| 2.16| 1.82| 6.23| 5.80| 5.10| 4.58| 3.87| 9.02| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.84| 2.44|00|01|12.2|0|-1.0|>
<|14-07-2015|14:09:26|97F4|00984|25.4| 4.27| 3.03| 2.56| 2.16| 1.82| 6.24| 5.82| 5.12| 4.59| 3.88| 9.04| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:09:29|97F4|00985|25.4| 4.27| 3.03| 2.56| 2.16| 1.81| 6.23| 5.81| 5.12| 4.59| 3.88| 9.04| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:09:32|97F4|00986|25.4| 4.27| 3.03| 2.56| 2.16| 1.81| 6.22| 5.80| 5.10| 4.58| 3.86| 9.02| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.83| 2.44|04|01|12.1|2|-1.0|>
<|14-07-2015|14:09:35|97F4|00987|25.3| 4.27| 3.03| 2.57| 2.17| 1.83| 6.25| 5.82| 5.12| 4.59| 3.87| 9.02| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:09:38|97F4|00988|25.3| 4.26| 3.03| 2.57| 2.17| 1.83| 6.25| 5.82| 5.12| 4.59| 3.87| 9.02| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.0|4|-1.0|>
<|14-07-2015|14:09:41|97F4|00989|25.4| 4.26| 3.02| 2.56| 2.17| 1.82| 6.24| 5.82| 5.12| 4.59| 3.87| 9.02| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|00|01|12.2|0|-1.0|>
<|14-07-2015|14:09:44|97F4|00990|25.4| 4.27| 3.03| 2.57| 2.17| 1.83| 6.25| 5.82| 5.12| 4.59| 3.87| 9.02| 8.17| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:09:47|97F4|00991|25.4| 4.27| 3.03| 2.57| 2.17| 1.83| 6.24| 5.82| 5.12| 4.59| 3.87| 9.01| 8.15| 5.98| 0.00|-0.88| 0.00| 2.40| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:09:51|97F4|00992|25.5| 4.26| 3.03| 2.57| 2.17| 1.83| 6.24| 5.82| 5.12| 4.59| 3.87| 9.01| 8.16| 5.99| 0.00|-0.87| 0.00| 2.40| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:09:54|97F4|00993|25.4| 4.26| 3.03| 2.57| 2.17| 1.83| 6.24| 5.82| 5.12| 4.59| 3.87| 9.00| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:09:57|97F4|00994|25.4| 4.26| 3.03| 2.57| 2.17| 1.83| 6.24| 5.82| 5.12| 4.59| 3.87| 9.00| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|4|-1.0|>
<|14-07-2015|14:10:00|97F4|00995|25.4| 4.26| 3.03| 2.57| 2.17| 1.83| 6.24| 5.80| 5.11| 4.59| 3.86| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.84| 2.44|00|01|12.2|0|-1.0|>
<|14-07-2015|14:10:03|97F4|00996|25.4| 4.26| 3.03| 2.57| 2.17| 1.83| 6.24| 5.82| 5.12| 4.59| 3.87| 9.00| 8.16| 6.00| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:10:06|97F4|00997|25.3| 4.26| 3.03| 2.57| 2.17| 1.83| 6.23| 5.82| 5.12| 4.59| 3.87| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:10:09|97F4|00998|25.4| 4.21| 3.02| 2.56| 2.17| 1.82| 6.23| 5.81| 5.12| 4.59| 3.87| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|2|-1.0|>
<|14-07-2015|14:10:12|97F4|00999|25.4| 4.26| 3.03| 2.57| 2.17| 1.83| 6.23| 5.82| 5.12| 4.59| 3.87| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:10:15|97F4|01000|25.5| 4.26| 3.03| 2.57| 2.17| 1.83| 6.23| 5.82| 5.12| 4.59| 3.87| 8.99| 8.16| 5.97| 0.00|-0.87| 0.00| 2.40| 4.85| 2.45|04|01|12.0|4|-1.0|>
<|14-07-2015|14:10:19|97F4|01001|25.5| 4.22| 3.03| 2.56| 2.17| 1.83| 6.23| 5.81| 5.12| 4.59| 3.87| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.40| 4.85| 2.44|00|01|12.2|0|-1.0|>
<|14-07-2015|14:10:22|97F4|01002|25.5| 4.26| 3.03| 2.57| 2.17| 1.82| 6.22| 5.81| 5.12| 4.59| 3.87| 8.99| 8.17| 6.00| 0.00|-0.86| 0.00| 2.40| 4.85| 2.45|04|01|12.1|0|-1.0|>
<|14-07-2015|14:10:26|97F4|01003|25.5| 4.26| 3.03| 2.56| 2.16| 1.81| 6.21| 5.81| 5.12| 4.59| 3.88| 9.00| 8.17| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|1|-1.0|>
<|14-07-2015|14:10:29|97F4|01004|25.4| 4.26| 3.03| 2.57| 2.16| 1.82| 6.21| 5.81| 5.12| 4.59| 3.88| 8.99| 8.16| 5.99| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.0|2|-1.0|>
<|14-07-2015|14:10:32|97F4|01005|25.4| 4.26| 3.03| 2.57| 2.16| 1.82| 6.21| 5.81| 5.12| 4.59| 3.88| 9.00| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|3|-1.0|>
<|14-07-2015|14:10:35|97F4|01006|25.3| 4.26| 3.03| 2.56| 2.16| 1.82| 6.21| 5.81| 5.12| 4.59| 3.88| 9.00| 8.17| 6.00| 0.00|-0.86| 0.00| 2.39| 4.85| 2.45|04|01|12.1|4|-1.0|>
